# x, rho, T
# CSV format for plotting
# x,rho,T
  0.00000000E+00,  0.50000000E+00,  0.40000000E+01
  0.12500000E-02,  0.50000000E+00,  0.39962500E+01
  0.25000000E-02,  0.50000000E+00,  0.39925000E+01
  0.37500000E-02,  0.50000000E+00,  0.39887500E+01
  0.50000000E-02,  0.50000000E+00,  0.39850000E+01
  0.62500000E-02,  0.50000000E+00,  0.39812500E+01
  0.75000000E-02,  0.50000000E+00,  0.39775000E+01
  0.87500000E-02,  0.50000000E+00,  0.39737500E+01
  0.10000000E-01,  0.50000000E+00,  0.39700000E+01
  0.11250000E-01,  0.50000000E+00,  0.39662500E+01
  0.12500000E-01,  0.50000000E+00,  0.39625000E+01
  0.13750000E-01,  0.50000000E+00,  0.39587500E+01
  0.15000000E-01,  0.50000000E+00,  0.39550000E+01
  0.16250000E-01,  0.50000000E+00,  0.39512500E+01
  0.17500000E-01,  0.50000000E+00,  0.39475000E+01
  0.18750000E-01,  0.50000000E+00,  0.39437500E+01
  0.20000000E-01,  0.50000000E+00,  0.39400000E+01
  0.21250000E-01,  0.50000000E+00,  0.39362500E+01
  0.22500000E-01,  0.50000000E+00,  0.39325000E+01
  0.23750000E-01,  0.50000000E+00,  0.39287500E+01
  0.25000000E-01,  0.50000000E+00,  0.39250000E+01
  0.26250000E-01,  0.50000000E+00,  0.39212500E+01
  0.27500000E-01,  0.50000000E+00,  0.39175000E+01
  0.28750000E-01,  0.50000000E+00,  0.39137500E+01
  0.30000000E-01,  0.50000000E+00,  0.39100000E+01
  0.31250000E-01,  0.50000000E+00,  0.39062500E+01
  0.32500000E-01,  0.50000000E+00,  0.39025000E+01
  0.33750000E-01,  0.50000000E+00,  0.38987500E+01
  0.35000000E-01,  0.50000000E+00,  0.38950000E+01
  0.36250000E-01,  0.50000000E+00,  0.38912500E+01
  0.37500000E-01,  0.50000000E+00,  0.38875000E+01
  0.38750000E-01,  0.50000000E+00,  0.38837500E+01
  0.40000000E-01,  0.50000000E+00,  0.38800000E+01
  0.41250000E-01,  0.50000000E+00,  0.38762500E+01
  0.42500000E-01,  0.50000000E+00,  0.38725000E+01
  0.43750000E-01,  0.50000000E+00,  0.38687500E+01
  0.45000000E-01,  0.50000000E+00,  0.38650000E+01
  0.46250000E-01,  0.50000000E+00,  0.38612500E+01
  0.47500000E-01,  0.50000000E+00,  0.38575000E+01
  0.48750000E-01,  0.50000000E+00,  0.38537500E+01
  0.50000000E-01,  0.50000000E+00,  0.38500000E+01
  0.51250000E-01,  0.50000000E+00,  0.38462500E+01
  0.52500000E-01,  0.50000000E+00,  0.38425000E+01
  0.53750000E-01,  0.50000000E+00,  0.38387500E+01
  0.55000000E-01,  0.50000000E+00,  0.38350000E+01
  0.56250000E-01,  0.50000000E+00,  0.38312500E+01
  0.57500000E-01,  0.50000000E+00,  0.38275000E+01
  0.58750000E-01,  0.50000000E+00,  0.38237500E+01
  0.60000000E-01,  0.50000000E+00,  0.38200000E+01
  0.61250000E-01,  0.50000000E+00,  0.38162500E+01
  0.62500000E-01,  0.50000000E+00,  0.38125000E+01
  0.63750000E-01,  0.50000000E+00,  0.38087500E+01
  0.65000000E-01,  0.50000000E+00,  0.38050000E+01
  0.66250000E-01,  0.50000000E+00,  0.38012500E+01
  0.67500000E-01,  0.50000000E+00,  0.37975000E+01
  0.68750000E-01,  0.50000000E+00,  0.37937500E+01
  0.70000000E-01,  0.50000000E+00,  0.37900000E+01
  0.71250000E-01,  0.50000000E+00,  0.37862500E+01
  0.72500000E-01,  0.50000000E+00,  0.37825000E+01
  0.73750000E-01,  0.50000000E+00,  0.37787500E+01
  0.75000000E-01,  0.50000000E+00,  0.37750000E+01
  0.76250000E-01,  0.50000000E+00,  0.37712500E+01
  0.77500000E-01,  0.50000000E+00,  0.37675000E+01
  0.78750000E-01,  0.50000000E+00,  0.37637500E+01
  0.80000000E-01,  0.50000000E+00,  0.37600000E+01
  0.81250000E-01,  0.50000000E+00,  0.37562500E+01
  0.82500000E-01,  0.50000000E+00,  0.37525000E+01
  0.83750000E-01,  0.50000000E+00,  0.37487500E+01
  0.85000000E-01,  0.50000000E+00,  0.37450000E+01
  0.86250000E-01,  0.50000000E+00,  0.37412500E+01
  0.87500000E-01,  0.50000000E+00,  0.37375000E+01
  0.88750000E-01,  0.50000000E+00,  0.37337500E+01
  0.90000000E-01,  0.50000000E+00,  0.37300000E+01
  0.91250000E-01,  0.50000000E+00,  0.37262500E+01
  0.92500000E-01,  0.50000000E+00,  0.37225000E+01
  0.93750000E-01,  0.50000000E+00,  0.37187500E+01
  0.95000000E-01,  0.50000000E+00,  0.37150000E+01
  0.96250000E-01,  0.50000000E+00,  0.37112500E+01
  0.97500000E-01,  0.50000000E+00,  0.37075000E+01
  0.98750000E-01,  0.50000000E+00,  0.37037500E+01
  0.10000000E+00,  0.50000000E+00,  0.37000000E+01
  0.10125000E+00,  0.50000000E+00,  0.36962500E+01
  0.10250000E+00,  0.50000000E+00,  0.36925000E+01
  0.10375000E+00,  0.50000000E+00,  0.36887500E+01
  0.10500000E+00,  0.50000000E+00,  0.36850000E+01
  0.10625000E+00,  0.50000000E+00,  0.36812500E+01
  0.10750000E+00,  0.50000000E+00,  0.36775000E+01
  0.10875000E+00,  0.50000000E+00,  0.36737500E+01
  0.11000000E+00,  0.50000000E+00,  0.36700000E+01
  0.11125000E+00,  0.50000000E+00,  0.36662500E+01
  0.11250000E+00,  0.50000000E+00,  0.36625000E+01
  0.11375000E+00,  0.50000000E+00,  0.36587500E+01
  0.11500000E+00,  0.50000000E+00,  0.36550000E+01
  0.11625000E+00,  0.50000000E+00,  0.36512500E+01
  0.11750000E+00,  0.50000000E+00,  0.36475000E+01
  0.11875000E+00,  0.50000000E+00,  0.36437500E+01
  0.12000000E+00,  0.50000000E+00,  0.36400000E+01
  0.12125000E+00,  0.50000000E+00,  0.36362500E+01
  0.12250000E+00,  0.50000000E+00,  0.36325000E+01
  0.12375000E+00,  0.50000000E+00,  0.36287500E+01
  0.12500000E+00,  0.50000000E+00,  0.36250000E+01
  0.12625000E+00,  0.50000000E+00,  0.36212500E+01
  0.12750000E+00,  0.50000000E+00,  0.36175000E+01
  0.12875000E+00,  0.50000000E+00,  0.36137500E+01
  0.13000000E+00,  0.50000000E+00,  0.36100000E+01
  0.13125000E+00,  0.50000000E+00,  0.36062500E+01
  0.13250000E+00,  0.50000000E+00,  0.36025000E+01
  0.13375000E+00,  0.50000000E+00,  0.35987500E+01
  0.13500000E+00,  0.50000000E+00,  0.35950000E+01
  0.13625000E+00,  0.50000000E+00,  0.35912500E+01
  0.13750000E+00,  0.50000000E+00,  0.35875000E+01
  0.13875000E+00,  0.50000000E+00,  0.35837500E+01
  0.14000000E+00,  0.50000000E+00,  0.35800000E+01
  0.14125000E+00,  0.50000000E+00,  0.35762500E+01
  0.14250000E+00,  0.50000000E+00,  0.35725000E+01
  0.14375000E+00,  0.50000000E+00,  0.35687500E+01
  0.14500000E+00,  0.50000000E+00,  0.35650000E+01
  0.14625000E+00,  0.50000000E+00,  0.35612500E+01
  0.14750000E+00,  0.50000000E+00,  0.35575000E+01
  0.14875000E+00,  0.50000000E+00,  0.35537500E+01
  0.15000000E+00,  0.50000000E+00,  0.35500000E+01
  0.15125000E+00,  0.50000000E+00,  0.35462500E+01
  0.15250000E+00,  0.50000000E+00,  0.35425000E+01
  0.15375000E+00,  0.50000000E+00,  0.35387500E+01
  0.15500000E+00,  0.50000000E+00,  0.35350000E+01
  0.15625000E+00,  0.50000000E+00,  0.35312500E+01
  0.15750000E+00,  0.50000000E+00,  0.35275000E+01
  0.15875000E+00,  0.50000000E+00,  0.35237500E+01
  0.16000000E+00,  0.50000000E+00,  0.35200000E+01
  0.16125000E+00,  0.50000000E+00,  0.35162500E+01
  0.16250000E+00,  0.50000000E+00,  0.35125000E+01
  0.16375000E+00,  0.50000000E+00,  0.35087500E+01
  0.16500000E+00,  0.50000000E+00,  0.35050000E+01
  0.16625000E+00,  0.50000000E+00,  0.35012500E+01
  0.16750000E+00,  0.50000000E+00,  0.34975000E+01
  0.16875000E+00,  0.50000000E+00,  0.34937500E+01
  0.17000000E+00,  0.50000000E+00,  0.34900000E+01
  0.17125000E+00,  0.50000000E+00,  0.34862500E+01
  0.17250000E+00,  0.50000000E+00,  0.34825000E+01
  0.17375000E+00,  0.50000000E+00,  0.34787500E+01
  0.17500000E+00,  0.50000000E+00,  0.34750000E+01
  0.17625000E+00,  0.50000000E+00,  0.34712500E+01
  0.17750000E+00,  0.50000000E+00,  0.34675000E+01
  0.17875000E+00,  0.50000000E+00,  0.34637500E+01
  0.18000000E+00,  0.50000000E+00,  0.34600000E+01
  0.18125000E+00,  0.50000000E+00,  0.34562500E+01
  0.18250000E+00,  0.50000000E+00,  0.34525000E+01
  0.18375000E+00,  0.50000000E+00,  0.34487500E+01
  0.18500000E+00,  0.50000000E+00,  0.34450000E+01
  0.18625000E+00,  0.50000000E+00,  0.34412500E+01
  0.18750000E+00,  0.50000000E+00,  0.34375000E+01
  0.18875000E+00,  0.50000000E+00,  0.34337500E+01
  0.19000000E+00,  0.50000000E+00,  0.34300000E+01
  0.19125000E+00,  0.50000000E+00,  0.34262500E+01
  0.19250000E+00,  0.50000000E+00,  0.34225000E+01
  0.19375000E+00,  0.50000000E+00,  0.34187500E+01
  0.19500000E+00,  0.50000000E+00,  0.34150000E+01
  0.19625000E+00,  0.50000000E+00,  0.34112500E+01
  0.19750000E+00,  0.50000000E+00,  0.34075000E+01
  0.19875000E+00,  0.50000000E+00,  0.34037500E+01
  0.20000000E+00,  0.50000000E+00,  0.34000000E+01
  0.20125000E+00,  0.50000000E+00,  0.33962500E+01
  0.20250000E+00,  0.50000000E+00,  0.33925000E+01
  0.20375000E+00,  0.50000000E+00,  0.33887500E+01
  0.20500000E+00,  0.50000000E+00,  0.33850000E+01
  0.20625000E+00,  0.50000000E+00,  0.33812500E+01
  0.20750000E+00,  0.50000000E+00,  0.33775000E+01
  0.20875000E+00,  0.50000000E+00,  0.33737500E+01
  0.21000000E+00,  0.50000000E+00,  0.33700000E+01
  0.21125000E+00,  0.50000000E+00,  0.33662500E+01
  0.21250000E+00,  0.50000000E+00,  0.33625000E+01
  0.21375000E+00,  0.50000000E+00,  0.33587500E+01
  0.21500000E+00,  0.50000000E+00,  0.33550000E+01
  0.21625000E+00,  0.50000000E+00,  0.33512500E+01
  0.21750000E+00,  0.50000000E+00,  0.33475000E+01
  0.21875000E+00,  0.50000000E+00,  0.33437500E+01
  0.22000000E+00,  0.50000000E+00,  0.33400000E+01
  0.22125000E+00,  0.50000000E+00,  0.33362500E+01
  0.22250000E+00,  0.50000000E+00,  0.33325000E+01
  0.22375000E+00,  0.50000000E+00,  0.33287500E+01
  0.22500000E+00,  0.50000000E+00,  0.33250000E+01
