x,rho,T
  0.35000000E+00,  0.47000000E+00,  0.37659568E+01
  0.35500000E+00,  0.47100000E+00,  0.37387373E+01
  0.36000000E+00,  0.47200000E+00,  0.37118637E+01
  0.36500000E+00,  0.47300000E+00,  0.36848726E+01
  0.37000000E+00,  0.47400000E+00,  0.36582271E+01
  0.37500000E+00,  0.47500000E+00,  0.36314614E+01
  0.38000000E+00,  0.47600000E+00,  0.36050413E+01
  0.38500000E+00,  0.47700000E+00,  0.35784981E+01
  0.39000000E+00,  0.47800000E+00,  0.35523005E+01
  0.39500000E+00,  0.47900000E+00,  0.35259771E+01
  0.40000000E+00,  0.48000000E+00,  0.34999992E+01
  0.40500000E+00,  0.48100000E+00,  0.34738929E+01
  0.41000000E+00,  0.48200000E+00,  0.34481319E+01
  0.41500000E+00,  0.48300000E+00,  0.34222400E+01
  0.42000000E+00,  0.48400000E+00,  0.33966934E+01
  0.42500000E+00,  0.48500000E+00,  0.33710131E+01
  0.43000000E+00,  0.48600000E+00,  0.33456781E+01
  0.43500000E+00,  0.48700000E+00,  0.33202069E+01
  0.44000000E+00,  0.48800000E+00,  0.32950811E+01
  0.44500000E+00,  0.48900000E+00,  0.32698164E+01
  0.45000000E+00,  0.49000000E+00,  0.32448970E+01
  0.45500000E+00,  0.49100000E+00,  0.32198363E+01
  0.46000000E+00,  0.49200000E+00,  0.31951210E+01
  0.46500000E+00,  0.49300000E+00,  0.31702617E+01
  0.47000000E+00,  0.49400000E+00,  0.31457480E+01
  0.47500000E+00,  0.49500000E+00,  0.31210878E+01
  0.48000000E+00,  0.49600000E+00,  0.30967732E+01
  0.48500000E+00,  0.49700000E+00,  0.30723096E+01
  0.49000000E+00,  0.49800000E+00,  0.30481917E+01
  0.49500000E+00,  0.49900000E+00,  0.30239224E+01
  0.50000000E+00,  0.50000000E+00,  0.29999990E+01
  0.50500000E+00,  0.50100000E+00,  0.29759215E+01
  0.51000000E+00,  0.50200000E+00,  0.29521902E+01
  0.51500000E+00,  0.50300000E+00,  0.29283023E+01
  0.52000000E+00,  0.50400000E+00,  0.29047608E+01
  0.52500000E+00,  0.50500000E+00,  0.28810604E+01
  0.53000000E+00,  0.50600000E+00,  0.28577064E+01
  0.53500000E+00,  0.50700000E+00,  0.28341911E+01
  0.54000000E+00,  0.50800000E+00,  0.28110225E+01
  0.54500000E+00,  0.50900000E+00,  0.27876901E+01
  0.55000000E+00,  0.51000000E+00,  0.27647048E+01
  0.55500000E+00,  0.51100000E+00,  0.27415531E+01
  0.56000000E+00,  0.51200000E+00,  0.27187489E+01
  0.56500000E+00,  0.51300000E+00,  0.26957759E+01
  0.57000000E+00,  0.51400000E+00,  0.26731506E+01
  0.57500000E+00,  0.51500000E+00,  0.26503542E+01
  0.58000000E+00,  0.51600000E+00,  0.26279058E+01
  0.58500000E+00,  0.51700000E+00,  0.26052840E+01
  0.59000000E+00,  0.51800000E+00,  0.25830104E+01
  0.59500000E+00,  0.51900000E+00,  0.25605611E+01
  0.60000000E+00,  0.52000000E+00,  0.25384604E+01
  0.60500000E+00,  0.52100000E+00,  0.25161815E+01
  0.61000000E+00,  0.52200000E+00,  0.24942517E+01
  0.61500000E+00,  0.52300000E+00,  0.24721414E+01
  0.62000000E+00,  0.52400000E+00,  0.24503805E+01
  0.62500000E+00,  0.52500000E+00,  0.24284368E+01
  0.63000000E+00,  0.52600000E+00,  0.24068429E+01
  0.63500000E+00,  0.52700000E+00,  0.23850639E+01
  0.64000000E+00,  0.52800000E+00,  0.23636352E+01
  0.64500000E+00,  0.52900000E+00,  0.23420190E+01
  0.65000000E+00,  0.53000000E+00,  0.23207535E+01
  0.65500000E+00,  0.53100000E+00,  0.22992983E+01
  0.66000000E+00,  0.53200000E+00,  0.22781943E+01
  0.66500000E+00,  0.53300000E+00,  0.22568982E+01
  0.67000000E+00,  0.53400000E+00,  0.22359539E+01
  0.67500000E+00,  0.53500000E+00,  0.22148151E+01
  0.68000000E+00,  0.53600000E+00,  0.21940287E+01
  0.68500000E+00,  0.53700000E+00,  0.21730455E+01
  0.69000000E+00,  0.53800000E+00,  0.21524152E+01
  0.69500000E+00,  0.53900000E+00,  0.21315859E+01
  0.70000000E+00,  0.54000000E+00,  0.21111100E+01
  0.70500000E+00,  0.54100000E+00,  0.20904328E+01
  0.71000000E+00,  0.54200000E+00,  0.20701096E+01
  0.71500000E+00,  0.54300000E+00,  0.20495829E+01
  0.72000000E+00,  0.54400000E+00,  0.20294106E+01
  0.72500000E+00,  0.54500000E+00,  0.20090327E+01
  0.73000000E+00,  0.54600000E+00,  0.19890099E+01
  0.73500000E+00,  0.54700000E+00,  0.19687791E+01
  0.74000000E+00,  0.54800000E+00,  0.19489040E+01
  0.74500000E+00,  0.54900000E+00,  0.19288188E+01
  0.75000000E+00,  0.55000000E+00,  0.19090898E+01
  0.75500000E+00,  0.55100000E+00,  0.18891485E+01
  0.76000000E+00,  0.55200000E+00,  0.18695642E+01
  0.76500000E+00,  0.55300000E+00,  0.18497652E+01
  0.77000000E+00,  0.55400000E+00,  0.18303239E+01
  0.77500000E+00,  0.55500000E+00,  0.18106657E+01
  0.78000000E+00,  0.55600000E+00,  0.17913659E+01
  0.78500000E+00,  0.55700000E+00,  0.17718471E+01
  0.79000000E+00,  0.55800000E+00,  0.17526872E+01
  0.79500000E+00,  0.55900000E+00,  0.17333061E+01
  0.80000000E+00,  0.56000000E+00,  0.17142847E+01
  0.80500000E+00,  0.56100000E+00,  0.16950400E+01
  0.81000000E+00,  0.56200000E+00,  0.16761556E+01
  0.81500000E+00,  0.56300000E+00,  0.16570458E+01
  0.82000000E+00,  0.56400000E+00,  0.16382970E+01
  0.82500000E+00,  0.56500000E+00,  0.16193205E+01
  0.83000000E+00,  0.56600000E+00,  0.16007058E+01
  0.83500000E+00,  0.56700000E+00,  0.15818613E+01
  0.84000000E+00,  0.56800000E+00,  0.15633794E+01
  0.84500000E+00,  0.56900000E+00,  0.15446655E+01
  0.85000000E+00,  0.57000000E+00,  0.15263150E+01
  0.85500000E+00,  0.57100000E+00,  0.15077303E+01
  0.86000000E+00,  0.57200000E+00,  0.14895097E+01
  0.86500000E+00,  0.57300000E+00,  0.14710529E+01
  0.87000000E+00,  0.57400000E+00,  0.14529610E+01
  0.87500000E+00,  0.57500000E+00,  0.14346306E+01
  0.88000000E+00,  0.57600000E+00,  0.14166660E+01
  0.88500000E+00,  0.57700000E+00,  0.13984608E+01
  0.89000000E+00,  0.57800000E+00,  0.13806222E+01
  0.89500000E+00,  0.57900000E+00,  0.13625409E+01
  0.90000000E+00,  0.58000000E+00,  0.13448270E+01
  0.90500000E+00,  0.58100000E+00,  0.13268683E+01
  0.91000000E+00,  0.58200000E+00,  0.13092778E+01
  0.91500000E+00,  0.58300000E+00,  0.12914404E+01
  0.92000000E+00,  0.58400000E+00,  0.12739721E+01
  0.92500000E+00,  0.58500000E+00,  0.12562548E+01
  0.93000000E+00,  0.58600000E+00,  0.12389074E+01
  0.93500000E+00,  0.58700000E+00,  0.12213089E+01
  0.94000000E+00,  0.58800000E+00,  0.12040813E+01
  0.94500000E+00,  0.58900000E+00,  0.11866003E+01
  0.95000000E+00,  0.59000000E+00,  0.11694912E+01
  0.95500000E+00,  0.59100000E+00,  0.11521267E+01
  0.96000000E+00,  0.59200000E+00,  0.11351349E+01
  0.96500000E+00,  0.59300000E+00,  0.11178856E+01
  0.97000000E+00,  0.59400000E+00,  0.11010099E+01
  0.97500000E+00,  0.59500000E+00,  0.10838746E+01
  0.98000000E+00,  0.59600000E+00,  0.10671140E+01
  0.98500000E+00,  0.59700000E+00,  0.10500916E+01
  0.99000000E+00,  0.59800000E+00,  0.10334447E+01
  0.99500000E+00,  0.59900000E+00,  0.10165341E+01
  0.10000000E+01,  0.60000000E+00,  0.10000000E+01
