x,rho,T
  0.72250000E+00,  0.62708826E+00,  0.13095701E+01
  0.72375000E+00,  0.62737302E+00,  0.13082616E+01
  0.72500000E+00,  0.62765821E+00,  0.13069522E+01
  0.72625000E+00,  0.62794360E+00,  0.13056424E+01
  0.72750000E+00,  0.62822944E+00,  0.13043318E+01
  0.72875000E+00,  0.62851548E+00,  0.13030208E+01
  0.73000000E+00,  0.62880197E+00,  0.13017089E+01
  0.73125000E+00,  0.62908866E+00,  0.13003967E+01
  0.73250000E+00,  0.62937579E+00,  0.12990836E+01
  0.73375000E+00,  0.62966314E+00,  0.12977701E+01
  0.73500000E+00,  0.62995093E+00,  0.12964558E+01
  0.73625000E+00,  0.63023893E+00,  0.12951411E+01
  0.73750000E+00,  0.63052737E+00,  0.12938255E+01
  0.73875000E+00,  0.63081603E+00,  0.12925095E+01
  0.74000000E+00,  0.63110514E+00,  0.12911927E+01
  0.74125000E+00,  0.63139446E+00,  0.12898754E+01
  0.74250000E+00,  0.63168424E+00,  0.12885573E+01
  0.74375000E+00,  0.63197422E+00,  0.12872388E+01
  0.74500000E+00,  0.63226466E+00,  0.12859194E+01
  0.74625000E+00,  0.63255532E+00,  0.12845997E+01
  0.74750000E+00,  0.63284643E+00,  0.12832790E+01
  0.74875000E+00,  0.63313776E+00,  0.12819579E+01
  0.75000000E+00,  0.63342954E+00,  0.12806360E+01
  0.75125000E+00,  0.63372155E+00,  0.12793136E+01
  0.75250000E+00,  0.63401401E+00,  0.12779904E+01
  0.75375000E+00,  0.63430669E+00,  0.12766667E+01
  0.75500000E+00,  0.63459983E+00,  0.12753422E+01
  0.75625000E+00,  0.63489320E+00,  0.12740172E+01
  0.75750000E+00,  0.63518702E+00,  0.12726913E+01
  0.75875000E+00,  0.63548107E+00,  0.12713650E+01
  0.76000000E+00,  0.63577559E+00,  0.12700379E+01
  0.76125000E+00,  0.63607033E+00,  0.12687103E+01
  0.76250000E+00,  0.63636553E+00,  0.12673818E+01
  0.76375000E+00,  0.63666097E+00,  0.12660528E+01
  0.76500000E+00,  0.63695686E+00,  0.12647230E+01
  0.76625000E+00,  0.63725299E+00,  0.12633927E+01
  0.76750000E+00,  0.63754959E+00,  0.12620615E+01
  0.76875000E+00,  0.63784642E+00,  0.12607299E+01
  0.77000000E+00,  0.63814372E+00,  0.12593974E+01
  0.77125000E+00,  0.63844125E+00,  0.12580644E+01
  0.77250000E+00,  0.63873926E+00,  0.12567305E+01
  0.77375000E+00,  0.63903750E+00,  0.12553962E+01
  0.77500000E+00,  0.63933621E+00,  0.12540609E+01
  0.77625000E+00,  0.63963516E+00,  0.12527252E+01
  0.77750000E+00,  0.63993459E+00,  0.12513886E+01
  0.77875000E+00,  0.64023425E+00,  0.12500515E+01
  0.78000000E+00,  0.64053439E+00,  0.12487135E+01
  0.78125000E+00,  0.64083478E+00,  0.12473750E+01
  0.78250000E+00,  0.64113564E+00,  0.12460356E+01
  0.78375000E+00,  0.64143674E+00,  0.12446957E+01
  0.78500000E+00,  0.64173833E+00,  0.12433549E+01
  0.78625000E+00,  0.64204016E+00,  0.12420136E+01
  0.78750000E+00,  0.64234247E+00,  0.12406714E+01
  0.78875000E+00,  0.64264503E+00,  0.12393287E+01
  0.79000000E+00,  0.64294808E+00,  0.12379850E+01
  0.79125000E+00,  0.64325137E+00,  0.12366409E+01
  0.79250000E+00,  0.64355515E+00,  0.12352959E+01
  0.79375000E+00,  0.64385918E+00,  0.12339503E+01
  0.79500000E+00,  0.64416370E+00,  0.12326038E+01
  0.79625000E+00,  0.64446847E+00,  0.12312568E+01
  0.79750000E+00,  0.64477373E+00,  0.12299089E+01
  0.79875000E+00,  0.64507925E+00,  0.12285604E+01
  0.80000000E+00,  0.64538526E+00,  0.12272110E+01
  0.80125000E+00,  0.64569152E+00,  0.12258611E+01
  0.80250000E+00,  0.64599828E+00,  0.12245103E+01
  0.80375000E+00,  0.64630530E+00,  0.12231589E+01
  0.80500000E+00,  0.64661281E+00,  0.12218066E+01
  0.80625000E+00,  0.64692059E+00,  0.12204537E+01
  0.80750000E+00,  0.64722886E+00,  0.12190999E+01
  0.80875000E+00,  0.64753740E+00,  0.12177456E+01
  0.81000000E+00,  0.64784643E+00,  0.12163903E+01
  0.81125000E+00,  0.64815574E+00,  0.12150345E+01
  0.81250000E+00,  0.64846554E+00,  0.12136777E+01
  0.81375000E+00,  0.64877561E+00,  0.12123203E+01
  0.81500000E+00,  0.64908619E+00,  0.12109620E+01
  0.81625000E+00,  0.64939703E+00,  0.12096032E+01
  0.81750000E+00,  0.64970838E+00,  0.12082434E+01
  0.81875000E+00,  0.65002000E+00,  0.12068830E+01
  0.82000000E+00,  0.65033213E+00,  0.12055216E+01
  0.82125000E+00,  0.65064454E+00,  0.12041597E+01
  0.82250000E+00,  0.65095745E+00,  0.12027968E+01
  0.82375000E+00,  0.65127064E+00,  0.12014334E+01
  0.82500000E+00,  0.65158435E+00,  0.12000689E+01
  0.82625000E+00,  0.65189833E+00,  0.11987039E+01
  0.82750000E+00,  0.65221282E+00,  0.11973379E+01
  0.82875000E+00,  0.65252760E+00,  0.11959714E+01
  0.83000000E+00,  0.65284289E+00,  0.11946038E+01
  0.83125000E+00,  0.65315847E+00,  0.11932357E+01
  0.83250000E+00,  0.65347456E+00,  0.11918665E+01
  0.83375000E+00,  0.65379095E+00,  0.11904968E+01
  0.83500000E+00,  0.65410785E+00,  0.11891260E+01
  0.83625000E+00,  0.65442504E+00,  0.11877547E+01
  0.83750000E+00,  0.65474275E+00,  0.11863824E+01
  0.83875000E+00,  0.65506075E+00,  0.11850095E+01
  0.84000000E+00,  0.65537927E+00,  0.11836355E+01
  0.84125000E+00,  0.65569810E+00,  0.11822610E+01
  0.84250000E+00,  0.65601744E+00,  0.11808854E+01
  0.84375000E+00,  0.65633708E+00,  0.11795092E+01
  0.84500000E+00,  0.65665725E+00,  0.11781320E+01
  0.84625000E+00,  0.65697772E+00,  0.11767542E+01
  0.84750000E+00,  0.65729872E+00,  0.11753754E+01
  0.84875000E+00,  0.65762002E+00,  0.11739960E+01
  0.85000000E+00,  0.65794186E+00,  0.11726155E+01
  0.85125000E+00,  0.65826400E+00,  0.11712344E+01
  0.85250000E+00,  0.65858667E+00,  0.11698522E+01
  0.85375000E+00,  0.65890965E+00,  0.11684694E+01
  0.85500000E+00,  0.65923316E+00,  0.11670856E+01
  0.85625000E+00,  0.65955699E+00,  0.11657011E+01
  0.85750000E+00,  0.65988135E+00,  0.11643156E+01
  0.85875000E+00,  0.66020603E+00,  0.11629295E+01
  0.86000000E+00,  0.66053125E+00,  0.11615422E+01
  0.86125000E+00,  0.66085678E+00,  0.11601544E+01
  0.86250000E+00,  0.66118285E+00,  0.11587654E+01
  0.86375000E+00,  0.66150925E+00,  0.11573759E+01
  0.86500000E+00,  0.66183619E+00,  0.11559852E+01
  0.86625000E+00,  0.66216345E+00,  0.11545939E+01
  0.86750000E+00,  0.66249125E+00,  0.11532016E+01
  0.86875000E+00,  0.66281938E+00,  0.11518085E+01
  0.87000000E+00,  0.66314807E+00,  0.11504144E+01
  0.87125000E+00,  0.66347707E+00,  0.11490196E+01
  0.87250000E+00,  0.66380663E+00,  0.11476237E+01
  0.87375000E+00,  0.66413652E+00,  0.11462272E+01
  0.87500000E+00,  0.66446697E+00,  0.11448295E+01
  0.87625000E+00,  0.66479774E+00,  0.11434312E+01
  0.87750000E+00,  0.66512908E+00,  0.11420318E+01
  0.87875000E+00,  0.66546074E+00,  0.11406317E+01
  0.88000000E+00,  0.66579297E+00,  0.11392305E+01
  0.88125000E+00,  0.66612553E+00,  0.11378286E+01
  0.88250000E+00,  0.66645866E+00,  0.11364255E+01
  0.88375000E+00,  0.66679213E+00,  0.11350218E+01
  0.88500000E+00,  0.66712616E+00,  0.11336170E+01
  0.88625000E+00,  0.66746054E+00,  0.11322114E+01
  0.88750000E+00,  0.66779548E+00,  0.11308047E+01
  0.88875000E+00,  0.66813077E+00,  0.11293974E+01
  0.89000000E+00,  0.66846663E+00,  0.11279888E+01
  0.89125000E+00,  0.66880284E+00,  0.11265796E+01
  0.89250000E+00,  0.66913963E+00,  0.11251692E+01
  0.89375000E+00,  0.66947676E+00,  0.11237581E+01
  0.89500000E+00,  0.66981447E+00,  0.11223459E+01
  0.89625000E+00,  0.67015253E+00,  0.11209329E+01
  0.89750000E+00,  0.67049118E+00,  0.11195188E+01
  0.89875000E+00,  0.67083018E+00,  0.11181039E+01
  0.90000000E+00,  0.67116976E+00,  0.11166879E+01
  0.90125000E+00,  0.67150971E+00,  0.11152711E+01
  0.90250000E+00,  0.67185023E+00,  0.11138532E+01
  0.90375000E+00,  0.67219112E+00,  0.11124345E+01
  0.90500000E+00,  0.67253261E+00,  0.11110147E+01
  0.90625000E+00,  0.67287445E+00,  0.11095941E+01
  0.90750000E+00,  0.67321689E+00,  0.11081723E+01
  0.90875000E+00,  0.67355969E+00,  0.11067497E+01
  0.91000000E+00,  0.67390309E+00,  0.11053260E+01
  0.91125000E+00,  0.67424686E+00,  0.11039015E+01
  0.91250000E+00,  0.67459123E+00,  0.11024757E+01
  0.91375000E+00,  0.67493597E+00,  0.11010493E+01
  0.91500000E+00,  0.67528132E+00,  0.10996216E+01
  0.91625000E+00,  0.67562704E+00,  0.10981931E+01
  0.91750000E+00,  0.67597336E+00,  0.10967634E+01
  0.91875000E+00,  0.67632007E+00,  0.10953329E+01
  0.92000000E+00,  0.67666738E+00,  0.10939012E+01
  0.92125000E+00,  0.67701508E+00,  0.10924687E+01
  0.92250000E+00,  0.67736339E+00,  0.10910350E+01
  0.92375000E+00,  0.67771208E+00,  0.10896005E+01
  0.92500000E+00,  0.67806139E+00,  0.10881647E+01
  0.92625000E+00,  0.67841109E+00,  0.10867282E+01
  0.92750000E+00,  0.67876140E+00,  0.10852903E+01
  0.92875000E+00,  0.67911211E+00,  0.10838517E+01
  0.93000000E+00,  0.67946344E+00,  0.10824118E+01
  0.93125000E+00,  0.67981516E+00,  0.10809711E+01
  0.93250000E+00,  0.68016751E+00,  0.10795291E+01
  0.93375000E+00,  0.68052026E+00,  0.10780863E+01
  0.93500000E+00,  0.68087363E+00,  0.10766423E+01
  0.93625000E+00,  0.68122741E+00,  0.10751974E+01
  0.93750000E+00,  0.68158182E+00,  0.10737512E+01
  0.93875000E+00,  0.68193663E+00,  0.10723041E+01
  0.94000000E+00,  0.68229208E+00,  0.10708558E+01
  0.94125000E+00,  0.68264794E+00,  0.10694067E+01
  0.94250000E+00,  0.68300444E+00,  0.10679562E+01
  0.94375000E+00,  0.68336135E+00,  0.10665049E+01
  0.94500000E+00,  0.68371890E+00,  0.10650522E+01
  0.94625000E+00,  0.68407687E+00,  0.10635987E+01
  0.94750000E+00,  0.68443548E+00,  0.10621439E+01
  0.94875000E+00,  0.68479451E+00,  0.10606882E+01
  0.95000000E+00,  0.68515419E+00,  0.10592312E+01
  0.95125000E+00,  0.68551430E+00,  0.10577733E+01
  0.95250000E+00,  0.68587505E+00,  0.10563141E+01
  0.95375000E+00,  0.68623624E+00,  0.10548539E+01
  0.95500000E+00,  0.68659808E+00,  0.10533925E+01
  0.95625000E+00,  0.68696035E+00,  0.10519301E+01
  0.95750000E+00,  0.68732328E+00,  0.10504664E+01
  0.95875000E+00,  0.68768665E+00,  0.10490018E+01
  0.96000000E+00,  0.68805067E+00,  0.10475358E+01
  0.96125000E+00,  0.68841514E+00,  0.10460689E+01
  0.96250000E+00,  0.68878027E+00,  0.10446006E+01
  0.96375000E+00,  0.68914585E+00,  0.10431314E+01
  0.96500000E+00,  0.68951210E+00,  0.10416608E+01
  0.96625000E+00,  0.68987879E+00,  0.10401893E+01
  0.96750000E+00,  0.69024616E+00,  0.10387164E+01
  0.96875000E+00,  0.69061398E+00,  0.10372426E+01
  0.97000000E+00,  0.69098248E+00,  0.10357674E+01
  0.97125000E+00,  0.69135143E+00,  0.10342912E+01
  0.97250000E+00,  0.69172106E+00,  0.10328136E+01
  0.97375000E+00,  0.69209115E+00,  0.10313350E+01
  0.97500000E+00,  0.69246193E+00,  0.10298551E+01
  0.97625000E+00,  0.69283317E+00,  0.10283741E+01
  0.97750000E+00,  0.69320510E+00,  0.10268917E+01
  0.97875000E+00,  0.69357750E+00,  0.10254084E+01
  0.98000000E+00,  0.69395059E+00,  0.10239236E+01
  0.98125000E+00,  0.69432416E+00,  0.10224378E+01
  0.98250000E+00,  0.69469842E+00,  0.10209506E+01
  0.98375000E+00,  0.69507316E+00,  0.10194624E+01
  0.98500000E+00,  0.69544860E+00,  0.10179727E+01
  0.98625000E+00,  0.69582451E+00,  0.10164820E+01
  0.98750000E+00,  0.69620114E+00,  0.10149898E+01
  0.98875000E+00,  0.69657825E+00,  0.10134967E+01
  0.99000000E+00,  0.69695607E+00,  0.10120020E+01
  0.99125000E+00,  0.69733438E+00,  0.10105063E+01
  0.99250000E+00,  0.69771340E+00,  0.10090092E+01
  0.99375000E+00,  0.69809292E+00,  0.10075109E+01
  0.99500000E+00,  0.69847316E+00,  0.10060112E+01
  0.99625000E+00,  0.69885389E+00,  0.10045105E+01
  0.99750000E+00,  0.69923535E+00,  0.10030082E+01
  0.99875000E+00,  0.69961731E+00,  0.10015049E+01
  0.10000000E+01,  0.70000000E+00,  0.10000000E+01
