# x, rho, T
# CSV format for plotting
# x,rho,T
  0.00000000E+00,  0.50000000E+00,  0.40000000E+01
  0.12500000E-02,  0.50017500E+00,  0.39972000E+01
  0.25000000E-02,  0.50035037E+00,  0.39943981E+01
  0.37500000E-02,  0.50052573E+00,  0.39915962E+01
  0.50000000E-02,  0.50070147E+00,  0.39887923E+01
  0.62500000E-02,  0.50087721E+00,  0.39859884E+01
  0.75000000E-02,  0.50105331E+00,  0.39831825E+01
  0.87500000E-02,  0.50122942E+00,  0.39803766E+01
  0.10000000E-01,  0.50140590E+00,  0.39775687E+01
  0.11250000E-01,  0.50158238E+00,  0.39747609E+01
  0.12500000E-01,  0.50175924E+00,  0.39719510E+01
  0.13750000E-01,  0.50193609E+00,  0.39691411E+01
  0.15000000E-01,  0.50211332E+00,  0.39663293E+01
  0.16250000E-01,  0.50229055E+00,  0.39635174E+01
  0.17500000E-01,  0.50246816E+00,  0.39607036E+01
  0.18750000E-01,  0.50264577E+00,  0.39578897E+01
  0.20000000E-01,  0.50282375E+00,  0.39550739E+01
  0.21250000E-01,  0.50300174E+00,  0.39522580E+01
  0.22500000E-01,  0.50318010E+00,  0.39494401E+01
  0.23750000E-01,  0.50335847E+00,  0.39466222E+01
  0.25000000E-01,  0.50353722E+00,  0.39438023E+01
  0.26250000E-01,  0.50371597E+00,  0.39409823E+01
  0.27500000E-01,  0.50389510E+00,  0.39381604E+01
  0.28750000E-01,  0.50407423E+00,  0.39353384E+01
  0.30000000E-01,  0.50425374E+00,  0.39325145E+01
  0.31250000E-01,  0.50443326E+00,  0.39296904E+01
  0.32500000E-01,  0.50461316E+00,  0.39268644E+01
  0.33750000E-01,  0.50479307E+00,  0.39240384E+01
  0.35000000E-01,  0.50497335E+00,  0.39212103E+01
  0.36250000E-01,  0.50515365E+00,  0.39183822E+01
  0.37500000E-01,  0.50533432E+00,  0.39155520E+01
  0.38750000E-01,  0.50551501E+00,  0.39127218E+01
  0.40000000E-01,  0.50569608E+00,  0.39098896E+01
  0.41250000E-01,  0.50587715E+00,  0.39070574E+01
  0.42500000E-01,  0.50605861E+00,  0.39042231E+01
  0.43750000E-01,  0.50624008E+00,  0.39013887E+01
  0.45000000E-01,  0.50642193E+00,  0.38985524E+01
  0.46250000E-01,  0.50660380E+00,  0.38957159E+01
  0.47500000E-01,  0.50678605E+00,  0.38928775E+01
  0.48750000E-01,  0.50696831E+00,  0.38900389E+01
  0.50000000E-01,  0.50715095E+00,  0.38871984E+01
  0.51250000E-01,  0.50733361E+00,  0.38843577E+01
  0.52500000E-01,  0.50751666E+00,  0.38815151E+01
  0.53750000E-01,  0.50769972E+00,  0.38786723E+01
  0.55000000E-01,  0.50788316E+00,  0.38758275E+01
