# x, rho, T
# CSV format for plotting
# x,rho,T
  0.00000000E+00,  0.20000000E+00,  0.50000000E+01
  0.25000000E-02,  0.20073420E+00,  0.49863325E+01
  0.50000000E-02,  0.20147272E+00,  0.49727309E+01
  0.75000000E-02,  0.20221123E+00,  0.49591294E+01
  0.10000000E-01,  0.20295409E+00,  0.49455931E+01
  0.12500000E-01,  0.20369695E+00,  0.49320569E+01
  0.15000000E-01,  0.20444417E+00,  0.49185853E+01
  0.17500000E-01,  0.20519140E+00,  0.49051139E+01
  0.20000000E-01,  0.20594302E+00,  0.48917064E+01
  0.22500000E-01,  0.20669464E+00,  0.48782992E+01
  0.25000000E-01,  0.20745069E+00,  0.48649552E+01
  0.27500000E-01,  0.20820673E+00,  0.48516117E+01
  0.30000000E-01,  0.20896722E+00,  0.48383307E+01
  0.32500000E-01,  0.20972771E+00,  0.48250502E+01
  0.35000000E-01,  0.21049268E+00,  0.48118317E+01
  0.37500000E-01,  0.21125764E+00,  0.47986137E+01
  0.40000000E-01,  0.21202711E+00,  0.47854570E+01
  0.42500000E-01,  0.21279657E+00,  0.47723010E+01
  0.45000000E-01,  0.21357057E+00,  0.47592056E+01
  0.47500000E-01,  0.21434456E+00,  0.47461110E+01
  0.50000000E-01,  0.21512312E+00,  0.47330765E+01
  0.52500000E-01,  0.21590167E+00,  0.47200427E+01
  0.55000000E-01,  0.21668482E+00,  0.47070684E+01
  0.57500000E-01,  0.21746795E+00,  0.46940950E+01
  0.60000000E-01,  0.21825571E+00,  0.46811804E+01
  0.62500000E-01,  0.21904345E+00,  0.46682668E+01
  0.65000000E-01,  0.21983585E+00,  0.46554114E+01
  0.67500000E-01,  0.22062823E+00,  0.46425570E+01
  0.70000000E-01,  0.22142531E+00,  0.46297602E+01
  0.72500000E-01,  0.22222236E+00,  0.46169647E+01
  0.75000000E-01,  0.22302413E+00,  0.46042260E+01
  0.77500000E-01,  0.22382589E+00,  0.45914887E+01
  0.80000000E-01,  0.22463239E+00,  0.45788077E+01
  0.82500000E-01,  0.22543887E+00,  0.45661280E+01
  0.85000000E-01,  0.22625013E+00,  0.45535041E+01
  0.87500000E-01,  0.22706136E+00,  0.45408817E+01
  0.90000000E-01,  0.22787741E+00,  0.45283144E+01
  0.92500000E-01,  0.22869344E+00,  0.45157487E+01
  0.95000000E-01,  0.22951430E+00,  0.45032375E+01
  0.97500000E-01,  0.23033514E+00,  0.44907279E+01
  0.10000000E+00,  0.23116086E+00,  0.44782724E+01
  0.10250000E+00,  0.23198655E+00,  0.44658185E+01
  0.10500000E+00,  0.23281714E+00,  0.44534181E+01
  0.10750000E+00,  0.23364771E+00,  0.44410195E+01
  0.11000000E+00,  0.23448321E+00,  0.44286737E+01
  0.11250000E+00,  0.23531869E+00,  0.44163298E+01
  0.11500000E+00,  0.23615913E+00,  0.44040381E+01
  0.11750000E+00,  0.23699955E+00,  0.43917485E+01
  0.12000000E+00,  0.23784496E+00,  0.43795105E+01
  0.12250000E+00,  0.23869035E+00,  0.43672746E+01
  0.12500000E+00,  0.23954077E+00,  0.43550898E+01
  0.12750000E+00,  0.24039116E+00,  0.43429072E+01
  0.13000000E+00,  0.24124661E+00,  0.43307752E+01
  0.13250000E+00,  0.24210204E+00,  0.43186454E+01
  0.13500000E+00,  0.24296256E+00,  0.43065656E+01
  0.13750000E+00,  0.24382306E+00,  0.42944882E+01
