x,rho,T
  0.26500000E+00,  0.35900000E+00,  0.26376248E+01
  0.26750000E+00,  0.36050000E+00,  0.26246672E+01
  0.27000000E+00,  0.36200000E+00,  0.26129996E+01
  0.27250000E+00,  0.36350000E+00,  0.26002396E+01
  0.27500000E+00,  0.36500000E+00,  0.25887792E+01
  0.27750000E+00,  0.36650000E+00,  0.25762119E+01
  0.28000000E+00,  0.36800000E+00,  0.25649538E+01
  0.28250000E+00,  0.36950000E+00,  0.25525742E+01
  0.28500000E+00,  0.37100000E+00,  0.25415137E+01
  0.28750000E+00,  0.37250000E+00,  0.25293172E+01
  0.29000000E+00,  0.37400000E+00,  0.25184497E+01
  0.29250000E+00,  0.37550000E+00,  0.25064318E+01
  0.29500000E+00,  0.37700000E+00,  0.24957529E+01
  0.29750000E+00,  0.37850000E+00,  0.24839091E+01
  0.30000000E+00,  0.38000000E+00,  0.24734144E+01
  0.30250000E+00,  0.38150000E+00,  0.24617405E+01
  0.30500000E+00,  0.38300000E+00,  0.24514260E+01
  0.30750000E+00,  0.38450000E+00,  0.24399178E+01
  0.31000000E+00,  0.38600000E+00,  0.24297794E+01
  0.31250000E+00,  0.38750000E+00,  0.24184329E+01
  0.31500000E+00,  0.38900000E+00,  0.24084668E+01
  0.31750000E+00,  0.39050000E+00,  0.23972781E+01
  0.32000000E+00,  0.39200000E+00,  0.23874804E+01
  0.32250000E+00,  0.39350000E+00,  0.23764458E+01
  0.32500000E+00,  0.39500000E+00,  0.23668128E+01
  0.32750000E+00,  0.39650000E+00,  0.23559286E+01
  0.33000000E+00,  0.39800000E+00,  0.23464569E+01
  0.33250000E+00,  0.39950000E+00,  0.23357196E+01
  0.33500000E+00,  0.40100000E+00,  0.23264056E+01
  0.33750000E+00,  0.40250000E+00,  0.23158117E+01
  0.34000000E+00,  0.40400000E+00,  0.23066521E+01
  0.34250000E+00,  0.40550000E+00,  0.22961983E+01
  0.34500000E+00,  0.40700000E+00,  0.22871899E+01
  0.34750000E+00,  0.40850000E+00,  0.22768729E+01
  0.35000000E+00,  0.41000000E+00,  0.22680126E+01
  0.35250000E+00,  0.41150000E+00,  0.22578293E+01
  0.35500000E+00,  0.41300000E+00,  0.22491139E+01
  0.35750000E+00,  0.41450000E+00,  0.22390612E+01
  0.36000000E+00,  0.41600000E+00,  0.22304878E+01
  0.36250000E+00,  0.41750000E+00,  0.22205628E+01
  0.36500000E+00,  0.41900000E+00,  0.22121286E+01
  0.36750000E+00,  0.42050000E+00,  0.22023283E+01
  0.37000000E+00,  0.42200000E+00,  0.21940304E+01
  0.37250000E+00,  0.42350000E+00,  0.21843521E+01
  0.37500000E+00,  0.42500000E+00,  0.21761877E+01
  0.37750000E+00,  0.42650000E+00,  0.21666287E+01
  0.38000000E+00,  0.42800000E+00,  0.21585953E+01
  0.38250000E+00,  0.42950000E+00,  0.21491528E+01
  0.38500000E+00,  0.43100000E+00,  0.21412478E+01
  0.38750000E+00,  0.43250000E+00,  0.21319193E+01
  0.39000000E+00,  0.43400000E+00,  0.21241402E+01
  0.39250000E+00,  0.43550000E+00,  0.21149231E+01
  0.39500000E+00,  0.43700000E+00,  0.21072675E+01
  0.39750000E+00,  0.43850000E+00,  0.20981595E+01
  0.40000000E+00,  0.44000000E+00,  0.20906250E+01
  0.40250000E+00,  0.44150000E+00,  0.20816236E+01
  0.40500000E+00,  0.44300000E+00,  0.20742079E+01
  0.40750000E+00,  0.44450000E+00,  0.20653109E+01
  0.41000000E+00,  0.44600000E+00,  0.20580117E+01
  0.41250000E+00,  0.44750000E+00,  0.20492168E+01
  0.41500000E+00,  0.44900000E+00,  0.20420321E+01
  0.41750000E+00,  0.45050000E+00,  0.20333370E+01
  0.42000000E+00,  0.45200000E+00,  0.20262646E+01
  0.42250000E+00,  0.45350000E+00,  0.20176672E+01
  0.42500000E+00,  0.45500000E+00,  0.20107050E+01
  0.42750000E+00,  0.45650000E+00,  0.20022033E+01
  0.43000000E+00,  0.45800000E+00,  0.19953494E+01
  0.43250000E+00,  0.45950000E+00,  0.19869413E+01
  0.43500000E+00,  0.46100000E+00,  0.19801937E+01
  0.43750000E+00,  0.46250000E+00,  0.19718773E+01
  0.44000000E+00,  0.46400000E+00,  0.19652340E+01
  0.44250000E+00,  0.46550000E+00,  0.19570073E+01
  0.44500000E+00,  0.46700000E+00,  0.19504665E+01
  0.44750000E+00,  0.46850000E+00,  0.19423277E+01
  0.45000000E+00,  0.47000000E+00,  0.19358877E+01
  0.45250000E+00,  0.47150000E+00,  0.19278349E+01
  0.45500000E+00,  0.47300000E+00,  0.19214938E+01
  0.45750000E+00,  0.47450000E+00,  0.19135252E+01
  0.46000000E+00,  0.47600000E+00,  0.19072814E+01
  0.46250000E+00,  0.47750000E+00,  0.18993953E+01
  0.46500000E+00,  0.47900000E+00,  0.18932471E+01
  0.46750000E+00,  0.48050000E+00,  0.18854418E+01
  0.47000000E+00,  0.48200000E+00,  0.18793875E+01
  0.47250000E+00,  0.48350000E+00,  0.18716613E+01
  0.47500000E+00,  0.48500000E+00,  0.18656995E+01
  0.47750000E+00,  0.48650000E+00,  0.18580508E+01
  0.48000000E+00,  0.48800000E+00,  0.18521798E+01
  0.48250000E+00,  0.48950000E+00,  0.18446071E+01
  0.48500000E+00,  0.49100000E+00,  0.18388254E+01
  0.48750000E+00,  0.49250000E+00,  0.18313270E+01
  0.49000000E+00,  0.49400000E+00,  0.18256332E+01
  0.49250000E+00,  0.49550000E+00,  0.18182077E+01
  0.49500000E+00,  0.49700000E+00,  0.18126003E+01
  0.49750000E+00,  0.49850000E+00,  0.18052463E+01
  0.50000000E+00,  0.50000000E+00,  0.17997239E+01
  0.50250000E+00,  0.50150000E+00,  0.17924398E+01
  0.50500000E+00,  0.50300000E+00,  0.17870012E+01
  0.50750000E+00,  0.50450000E+00,  0.17797856E+01
  0.51000000E+00,  0.50600000E+00,  0.17744293E+01
  0.51250000E+00,  0.50750000E+00,  0.17672810E+01
  0.51500000E+00,  0.50900000E+00,  0.17620058E+01
  0.51750000E+00,  0.51050000E+00,  0.17549233E+01
  0.52000000E+00,  0.51200000E+00,  0.17497278E+01
  0.52250000E+00,  0.51350000E+00,  0.17427099E+01
  0.52500000E+00,  0.51500000E+00,  0.17375930E+01
  0.52750000E+00,  0.51650000E+00,  0.17306383E+01
  0.53000000E+00,  0.51800000E+00,  0.17255987E+01
  0.53250000E+00,  0.51950000E+00,  0.17187061E+01
  0.53500000E+00,  0.52100000E+00,  0.17137427E+01
  0.53750000E+00,  0.52250000E+00,  0.17069108E+01
  0.54000000E+00,  0.52400000E+00,  0.17020225E+01
  0.54250000E+00,  0.52550000E+00,  0.16952502E+01
  0.54500000E+00,  0.52700000E+00,  0.16904357E+01
  0.54750000E+00,  0.52850000E+00,  0.16837219E+01
  0.55000000E+00,  0.53000000E+00,  0.16789802E+01
  0.55250000E+00,  0.53150000E+00,  0.16723236E+01
  0.55500000E+00,  0.53300000E+00,  0.16676537E+01
  0.55750000E+00,  0.53450000E+00,  0.16610533E+01
  0.56000000E+00,  0.53600000E+00,  0.16564540E+01
  0.56250000E+00,  0.53750000E+00,  0.16499087E+01
  0.56500000E+00,  0.53900000E+00,  0.16453791E+01
  0.56750000E+00,  0.54050000E+00,  0.16388878E+01
  0.57000000E+00,  0.54200000E+00,  0.16344268E+01
  0.57250000E+00,  0.54350000E+00,  0.16279884E+01
  0.57500000E+00,  0.54500000E+00,  0.16235952E+01
  0.57750000E+00,  0.54650000E+00,  0.16172087E+01
  0.58000000E+00,  0.54800000E+00,  0.16128822E+01
  0.58250000E+00,  0.54950000E+00,  0.16065466E+01
  0.58500000E+00,  0.55100000E+00,  0.16022859E+01
  0.58750000E+00,  0.55250000E+00,  0.15960003E+01
  0.59000000E+00,  0.55400000E+00,  0.15918045E+01
  0.59250000E+00,  0.55550000E+00,  0.15855678E+01
  0.59500000E+00,  0.55700000E+00,  0.15814360E+01
  0.59750000E+00,  0.55850000E+00,  0.15752473E+01
  0.60000000E+00,  0.56000000E+00,  0.15711786E+01
  0.60250000E+00,  0.56150000E+00,  0.15650370E+01
  0.60500000E+00,  0.56300000E+00,  0.15610306E+01
  0.60750000E+00,  0.56450000E+00,  0.15549352E+01
  0.61000000E+00,  0.56600000E+00,  0.15509903E+01
  0.61250000E+00,  0.56750000E+00,  0.15449402E+01
  0.61500000E+00,  0.56900000E+00,  0.15410559E+01
  0.61750000E+00,  0.57050000E+00,  0.15350502E+01
  0.62000000E+00,  0.57200000E+00,  0.15312257E+01
  0.62250000E+00,  0.57350000E+00,  0.15252636E+01
  0.62500000E+00,  0.57500000E+00,  0.15214982E+01
  0.62750000E+00,  0.57650000E+00,  0.15155788E+01
  0.63000000E+00,  0.57800000E+00,  0.15118717E+01
  0.63250000E+00,  0.57950000E+00,  0.15059943E+01
  0.63500000E+00,  0.58100000E+00,  0.15023447E+01
  0.63750000E+00,  0.58250000E+00,  0.14965083E+01
  0.64000000E+00,  0.58400000E+00,  0.14929156E+01
  0.64250000E+00,  0.58550000E+00,  0.14871196E+01
  0.64500000E+00,  0.58700000E+00,  0.14835829E+01
  0.64750000E+00,  0.58850000E+00,  0.14778265E+01
  0.65000000E+00,  0.59000000E+00,  0.14743453E+01
  0.65250000E+00,  0.59150000E+00,  0.14686276E+01
  0.65500000E+00,  0.59300000E+00,  0.14652011E+01
  0.65750000E+00,  0.59450000E+00,  0.14595215E+01
  0.66000000E+00,  0.59600000E+00,  0.14561491E+01
  0.66250000E+00,  0.59750000E+00,  0.14505068E+01
  0.66500000E+00,  0.59900000E+00,  0.14471878E+01
  0.66750000E+00,  0.60050000E+00,  0.14415821E+01
  0.67000000E+00,  0.60200000E+00,  0.14383158E+01
  0.67250000E+00,  0.60350000E+00,  0.14327460E+01
  0.67500000E+00,  0.60500000E+00,  0.14295319E+01
  0.67750000E+00,  0.60650000E+00,  0.14239973E+01
  0.68000000E+00,  0.60800000E+00,  0.14208348E+01
  0.68250000E+00,  0.60950000E+00,  0.14153347E+01
  0.68500000E+00,  0.61100000E+00,  0.14122231E+01
  0.68750000E+00,  0.61250000E+00,  0.14067569E+01
  0.69000000E+00,  0.61400000E+00,  0.14036956E+01
  0.69250000E+00,  0.61550000E+00,  0.13982626E+01
  0.69500000E+00,  0.61700000E+00,  0.13952511E+01
  0.69750000E+00,  0.61850000E+00,  0.13898507E+01
  0.70000000E+00,  0.62000000E+00,  0.13868884E+01
  0.70250000E+00,  0.62150000E+00,  0.13815199E+01
  0.70500000E+00,  0.62300000E+00,  0.13786063E+01
  0.70750000E+00,  0.62450000E+00,  0.13732691E+01
  0.71000000E+00,  0.62600000E+00,  0.13704036E+01
  0.71250000E+00,  0.62750000E+00,  0.13650971E+01
  0.71500000E+00,  0.62900000E+00,  0.13622792E+01
  0.71750000E+00,  0.63050000E+00,  0.13570029E+01
  0.72000000E+00,  0.63200000E+00,  0.13542320E+01
