x,rho,T
  0.53000000E+00,  0.56500000E+00,  0.17485560E+01
  0.53500000E+00,  0.56750000E+00,  0.17365803E+01
  0.54000000E+00,  0.57000000E+00,  0.17261998E+01
  0.54500000E+00,  0.57250000E+00,  0.17144106E+01
  0.55000000E+00,  0.57500000E+00,  0.17042325E+01
  0.55500000E+00,  0.57750000E+00,  0.16926247E+01
  0.56000000E+00,  0.58000000E+00,  0.16826441E+01
  0.56500000E+00,  0.58250000E+00,  0.16712126E+01
  0.57000000E+00,  0.58500000E+00,  0.16614247E+01
  0.57500000E+00,  0.58750000E+00,  0.16501649E+01
  0.58000000E+00,  0.59000000E+00,  0.16405652E+01
  0.58500000E+00,  0.59250000E+00,  0.16294723E+01
  0.59000000E+00,  0.59500000E+00,  0.16200563E+01
  0.59500000E+00,  0.59750000E+00,  0.16091259E+01
  0.60000000E+00,  0.60000000E+00,  0.15998893E+01
  0.60500000E+00,  0.60250000E+00,  0.15891170E+01
  0.61000000E+00,  0.60500000E+00,  0.15800558E+01
  0.61500000E+00,  0.60750000E+00,  0.15694374E+01
  0.62000000E+00,  0.61000000E+00,  0.15605476E+01
  0.62500000E+00,  0.61250000E+00,  0.15500790E+01
  0.63000000E+00,  0.61500000E+00,  0.15413566E+01
  0.63500000E+00,  0.61750000E+00,  0.15310340E+01
  0.64000000E+00,  0.62000000E+00,  0.15224753E+01
  0.64500000E+00,  0.62250000E+00,  0.15122948E+01
  0.65000000E+00,  0.62500000E+00,  0.15038962E+01
  0.65500000E+00,  0.62750000E+00,  0.14938540E+01
  0.66000000E+00,  0.63000000E+00,  0.14856121E+01
  0.66500000E+00,  0.63250000E+00,  0.14757048E+01
  0.67000000E+00,  0.63500000E+00,  0.14676160E+01
  0.67500000E+00,  0.63750000E+00,  0.14578400E+01
  0.68000000E+00,  0.64000000E+00,  0.14499012E+01
  0.68500000E+00,  0.64250000E+00,  0.14402533E+01
  0.69000000E+00,  0.64500000E+00,  0.14324612E+01
  0.69500000E+00,  0.64750000E+00,  0.14229379E+01
  0.70000000E+00,  0.65000000E+00,  0.14152897E+01
  0.70500000E+00,  0.65250000E+00,  0.14058879E+01
  0.71000000E+00,  0.65500000E+00,  0.13983803E+01
  0.71500000E+00,  0.65750000E+00,  0.13890970E+01
  0.72000000E+00,  0.66000000E+00,  0.13817273E+01
  0.72500000E+00,  0.66250000E+00,  0.13725595E+01
  0.73000000E+00,  0.66500000E+00,  0.13653249E+01
  0.73500000E+00,  0.66750000E+00,  0.13562696E+01
  0.74000000E+00,  0.67000000E+00,  0.13491673E+01
  0.74500000E+00,  0.67250000E+00,  0.13402218E+01
  0.75000000E+00,  0.67500000E+00,  0.13332493E+01
  0.75500000E+00,  0.67750000E+00,  0.13244107E+01
  0.76000000E+00,  0.68000000E+00,  0.13175654E+01
  0.76500000E+00,  0.68250000E+00,  0.13088312E+01
  0.77000000E+00,  0.68500000E+00,  0.13021107E+01
  0.77500000E+00,  0.68750000E+00,  0.12934781E+01
  0.78000000E+00,  0.69000000E+00,  0.12868800E+01
  0.78500000E+00,  0.69250000E+00,  0.12783467E+01
  0.79000000E+00,  0.69500000E+00,  0.12718686E+01
  0.79500000E+00,  0.69750000E+00,  0.12634320E+01
  0.80000000E+00,  0.70000000E+00,  0.12570717E+01
  0.80500000E+00,  0.70250000E+00,  0.12487296E+01
  0.81000000E+00,  0.70500000E+00,  0.12424849E+01
  0.81500000E+00,  0.70750000E+00,  0.12342348E+01
  0.82000000E+00,  0.71000000E+00,  0.12281036E+01
  0.82500000E+00,  0.71250000E+00,  0.12199433E+01
  0.83000000E+00,  0.71500000E+00,  0.12139235E+01
  0.83500000E+00,  0.71750000E+00,  0.12058509E+01
  0.84000000E+00,  0.72000000E+00,  0.11999406E+01
  0.84500000E+00,  0.72250000E+00,  0.11919534E+01
  0.85000000E+00,  0.72500000E+00,  0.11861506E+01
  0.85500000E+00,  0.72750000E+00,  0.11782468E+01
  0.86000000E+00,  0.73000000E+00,  0.11725496E+01
  0.86500000E+00,  0.73250000E+00,  0.11647272E+01
  0.87000000E+00,  0.73500000E+00,  0.11591339E+01
  0.87500000E+00,  0.73750000E+00,  0.11513908E+01
  0.88000000E+00,  0.74000000E+00,  0.11458995E+01
  0.88500000E+00,  0.74250000E+00,  0.11382338E+01
  0.89000000E+00,  0.74500000E+00,  0.11328429E+01
  0.89500000E+00,  0.74750000E+00,  0.11252528E+01
  0.90000000E+00,  0.75000000E+00,  0.11199605E+01
  0.90500000E+00,  0.75250000E+00,  0.11124441E+01
