 # Pos, Density, Err_Density
           1  0.40479846153846155        2.4855307799989028E-004
           2  0.40596410256410259        2.4866682992712662E-004
           3  0.40740179487179490        2.4880513042315009E-004
           4  0.40889435897435900        2.4894637573814096E-004
           5  0.40975923076923076        2.4902713453667751E-004
           6  0.41080179487179486        2.4912342744722542E-004
           7  0.41197846153846152        2.4923071834319008E-004
           8  0.41358589743589741        2.4937491231438123E-004
           9  0.41502615384615382        2.4950178328833053E-004
          10  0.41597487179487180        2.4958415559820637E-004
          11  0.41764025641025643        2.4972645169435751E-004
          12  0.41863948717948718        2.4981042399550943E-004
          13  0.42013794871794874        2.4993437742069929E-004
          14  0.42173102564102566        2.5006356507424176E-004
          15  0.42300897435897433        2.5016526945957195E-004
          16  0.42542307692307690        2.5035271658938881E-004
          17  0.42614846153846153        2.5040784694577042E-004
          18  0.42750205128205127        2.5050924924410181E-004
          19  0.42891538461538464        2.5061308285146083E-004
          20  0.43066102564102565        2.5073845124354516E-004
          21  0.43190589743589741        2.5082591429320645E-004
          22  0.43362692307692308        2.5094417330930009E-004
          23  0.43528051282051283        2.5105489642768150E-004
          24  0.43668076923076921        2.5114643548152361E-004
          25  0.43885615384615384        2.5128461240221613E-004
          26  0.44018025641025643        2.5136631675543600E-004
          27  0.44205384615384613        2.5147882780558533E-004
          28  0.44362538461538459        2.5157040241111724E-004
          29  0.44553974358974358        2.5167850904641816E-004
          30  0.44738743589743590        2.5177926743965564E-004
          31  0.44877512820512822        2.5185262912531418E-004
          32  0.45107692307692310        2.5196994760994543E-004
          33  0.45251076923076922        2.5204027606558660E-004
          34  0.45486641025641028        2.5215123619991021E-004
          35  0.45684615384615385        2.5224008992356619E-004
          36  0.45890179487179489        2.5232810220600089E-004
          37  0.46075179487179485        2.5240361368975028E-004
          38  0.46277384615384615        2.5248214634510579E-004
          39  0.46456102564102564        2.5254808077203225E-004
          40  0.46693102564102562        2.5263049074703670E-004
          41  0.46847589743589746        2.5268112617995683E-004
          42  0.47158205128205127        2.5277557705716058E-004
          43  0.47377179487179488        2.5283626061339040E-004
          44  0.47583025641025639        2.5288885949182986E-004
          45  0.47830230769230769        2.5294633572366874E-004
          46  0.48058333333333331        2.5299386485697761E-004
          47  0.48232179487179488        2.5302654216881874E-004
          48  0.48530025641025643        2.5307540050976588E-004
          49  0.48792256410256413        2.5311096965466339E-004
          50  0.49069000000000002        2.5314094781670241E-004
          51  0.49286615384615384        2.5315907041441468E-004
          52  0.49567846153846151        2.5317538478869533E-004
          53  0.49842846153846154        2.5318359116984146E-004
          54  0.50155461538461543        2.5318361795902600E-004
          55  0.50382205128205126        2.5317744457603369E-004
          56  0.50726179487179490        2.5315813763349880E-004
          57  0.51015512820512821        2.5313261618609075E-004
          58  0.51301512820512818        2.5309905147164656E-004
          59  0.51605282051282053        2.5305432018137377E-004
          60  0.51880820512820514        2.5300565080334562E-004
          61  0.52235692307692305        2.5293161536046557E-004
          62  0.52525307692307688        2.5286171456712244E-004
          63  0.52926564102564100        2.5275077531918834E-004
          64  0.53222666666666663        2.5265840015343085E-004
          65  0.53610435897435893        2.5252391370031825E-004
          66  0.53983846153846149        2.5237990136069263E-004
          67  0.54383358974358975        2.5221003477982122E-004
          68  0.54735410256410255        2.5204679509066162E-004
          69  0.55127128205128206        2.5185020763613352E-004
          70  0.55593923076923080        2.5159532141758343E-004
          71  0.55992820512820518        2.5135969233510346E-004
          72  0.56394615384615387        2.5110570325512785E-004
          73  0.56857974358974361        2.5079198591107695E-004
          74  0.57298794871794867        2.5047276290940970E-004
          75  0.57799564102564105        2.5008546230572163E-004
          76  0.58309205128205133        2.4966424171928768E-004
          77  0.58820692307692313        2.4921391219412896E-004
          78  0.59273743589743588        2.4879183347919755E-004
          79  0.59875897435897441        2.4819691571440703E-004
          80  0.60450179487179490        2.4759322246873939E-004
          81  0.61014948717948714        2.4696469719379853E-004
          82  0.61575923076923078        2.4630593884577043E-004
          83  0.62206230769230775        2.4552444812249029E-004
          84  0.62860871794871798        2.4466607157804410E-004
          85  0.63573666666666662        2.4367672853873232E-004
          86  0.64209666666666665        2.4274526973775819E-004
          87  0.65035948717948722        2.4146562351028497E-004
          88  0.65751769230769230        2.4029265095949851E-004
          89  0.66591512820512822        2.3883916390220978E-004
          90  0.67402666666666666        2.3735439222810165E-004
          91  0.68271769230769230        2.3567374499819605E-004
          92  0.69177512820512821        2.3382126649891267E-004
          93  0.70195384615384615        2.3161342905559122E-004
          94  0.71241256410256415        2.2920201738236770E-004
          95  0.72282641025641026        2.2665255851205839E-004
          96  0.73455820512820513        2.2359673430429926E-004
          97  0.74745051282051278        2.2000480397136392E-004
          98  0.75994846153846152        2.1627783493234414E-004
          99  0.77377641025641031        2.1185776383994036E-004
         100  0.78796615384615387        2.0697794645252899E-004
