x,rho,T
  0.65250000E+00,  0.19336449E+00,  0.14232213E+01
  0.65500000E+00,  0.19337118E+00,  0.14205375E+01
  0.65750000E+00,  0.19337822E+00,  0.14178510E+01
  0.66000000E+00,  0.19338571E+00,  0.14151581E+01
  0.66250000E+00,  0.19339356E+00,  0.14124626E+01
  0.66500000E+00,  0.19340185E+00,  0.14097607E+01
  0.66750000E+00,  0.19341051E+00,  0.14070560E+01
  0.67000000E+00,  0.19341963E+00,  0.14043449E+01
  0.67250000E+00,  0.19342912E+00,  0.14016311E+01
  0.67500000E+00,  0.19343907E+00,  0.13989109E+01
  0.67750000E+00,  0.19344940E+00,  0.13961878E+01
  0.68000000E+00,  0.19346019E+00,  0.13934583E+01
  0.68250000E+00,  0.19347137E+00,  0.13907260E+01
  0.68500000E+00,  0.19348302E+00,  0.13879872E+01
  0.68750000E+00,  0.19349506E+00,  0.13852455E+01
  0.69000000E+00,  0.19350759E+00,  0.13824974E+01
  0.69250000E+00,  0.19352050E+00,  0.13797464E+01
  0.69500000E+00,  0.19353391E+00,  0.13769888E+01
  0.69750000E+00,  0.19354772E+00,  0.13742283E+01
  0.70000000E+00,  0.19356202E+00,  0.13714613E+01
  0.70250000E+00,  0.19357673E+00,  0.13686913E+01
  0.70500000E+00,  0.19359194E+00,  0.13659147E+01
  0.70750000E+00,  0.19360757E+00,  0.13631352E+01
  0.71000000E+00,  0.19362371E+00,  0.13603491E+01
  0.71250000E+00,  0.19364027E+00,  0.13575599E+01
  0.71500000E+00,  0.19365734E+00,  0.13547641E+01
  0.71750000E+00,  0.19367485E+00,  0.13519652E+01
  0.72000000E+00,  0.19369288E+00,  0.13491598E+01
  0.72250000E+00,  0.19371134E+00,  0.13463512E+01
  0.72500000E+00,  0.19373034E+00,  0.13435359E+01
  0.72750000E+00,  0.19374978E+00,  0.13407175E+01
  0.73000000E+00,  0.19376975E+00,  0.13378924E+01
  0.73250000E+00,  0.19379019E+00,  0.13350642E+01
  0.73500000E+00,  0.19381116E+00,  0.13322292E+01
  0.73750000E+00,  0.19383260E+00,  0.13293910E+01
  0.74000000E+00,  0.19385459E+00,  0.13265461E+01
  0.74250000E+00,  0.19387705E+00,  0.13236980E+01
  0.74500000E+00,  0.19390006E+00,  0.13208430E+01
  0.74750000E+00,  0.19392356E+00,  0.13179848E+01
  0.75000000E+00,  0.19394762E+00,  0.13151198E+01
  0.75250000E+00,  0.19397218E+00,  0.13122515E+01
  0.75500000E+00,  0.19399730E+00,  0.13093763E+01
  0.75750000E+00,  0.19402293E+00,  0.13064978E+01
  0.76000000E+00,  0.19404913E+00,  0.13036125E+01
  0.76250000E+00,  0.19407584E+00,  0.13007237E+01
  0.76500000E+00,  0.19410315E+00,  0.12978281E+01
  0.76750000E+00,  0.19413097E+00,  0.12949290E+01
  0.77000000E+00,  0.19415939E+00,  0.12920231E+01
  0.77250000E+00,  0.19418833E+00,  0.12891136E+01
  0.77500000E+00,  0.19421788E+00,  0.12861973E+01
  0.77750000E+00,  0.19424797E+00,  0.12832774E+01
  0.78000000E+00,  0.19427868E+00,  0.12803505E+01
  0.78250000E+00,  0.19430993E+00,  0.12774201E+01
  0.78500000E+00,  0.19434181E+00,  0.12744827E+01
  0.78750000E+00,  0.19437424E+00,  0.12715418E+01
  0.79000000E+00,  0.19440731E+00,  0.12685938E+01
  0.79250000E+00,  0.19444095E+00,  0.12656421E+01
  0.79500000E+00,  0.19447522E+00,  0.12626834E+01
  0.79750000E+00,  0.19451008E+00,  0.12597211E+01
  0.80000000E+00,  0.19454560E+00,  0.12567517E+01
  0.80250000E+00,  0.19458170E+00,  0.12537785E+01
  0.80500000E+00,  0.19461846E+00,  0.12507982E+01
  0.80750000E+00,  0.19465583E+00,  0.12478142E+01
  0.81000000E+00,  0.19469387E+00,  0.12448231E+01
  0.81250000E+00,  0.19473252E+00,  0.12418281E+01
  0.81500000E+00,  0.19477186E+00,  0.12388260E+01
  0.81750000E+00,  0.19481182E+00,  0.12358200E+01
  0.82000000E+00,  0.19485248E+00,  0.12328068E+01
  0.82250000E+00,  0.19489377E+00,  0.12297897E+01
  0.82500000E+00,  0.19493577E+00,  0.12267654E+01
  0.82750000E+00,  0.19497842E+00,  0.12237372E+01
  0.83000000E+00,  0.19502179E+00,  0.12207017E+01
  0.83250000E+00,  0.19506582E+00,  0.12176622E+01
  0.83500000E+00,  0.19511057E+00,  0.12146155E+01
  0.83750000E+00,  0.19515600E+00,  0.12115647E+01
  0.84000000E+00,  0.19520218E+00,  0.12085065E+01
  0.84250000E+00,  0.19524904E+00,  0.12054443E+01
  0.84500000E+00,  0.19529665E+00,  0.12023748E+01
  0.84750000E+00,  0.19534497E+00,  0.11993011E+01
  0.85000000E+00,  0.19539405E+00,  0.11962200E+01
  0.85250000E+00,  0.19544385E+00,  0.11931348E+01
  0.85500000E+00,  0.19549442E+00,  0.11900421E+01
  0.85750000E+00,  0.19554573E+00,  0.11869453E+01
  0.86000000E+00,  0.19559783E+00,  0.11838409E+01
  0.86250000E+00,  0.19565067E+00,  0.11807323E+01
  0.86500000E+00,  0.19570432E+00,  0.11776162E+01
  0.86750000E+00,  0.19575873E+00,  0.11744958E+01
  0.87000000E+00,  0.19581396E+00,  0.11713678E+01
  0.87250000E+00,  0.19586996E+00,  0.11682355E+01
  0.87500000E+00,  0.19592680E+00,  0.11650957E+01
  0.87750000E+00,  0.19598443E+00,  0.11619514E+01
  0.88000000E+00,  0.19604291E+00,  0.11587995E+01
  0.88250000E+00,  0.19610219E+00,  0.11556431E+01
  0.88500000E+00,  0.19616234E+00,  0.11524791E+01
  0.88750000E+00,  0.19622331E+00,  0.11493106E+01
  0.89000000E+00,  0.19628516E+00,  0.11461344E+01
  0.89250000E+00,  0.19634785E+00,  0.11429537E+01
  0.89500000E+00,  0.19641144E+00,  0.11397652E+01
  0.89750000E+00,  0.19647589E+00,  0.11365721E+01
  0.90000000E+00,  0.19654124E+00,  0.11333713E+01
  0.90250000E+00,  0.19660748E+00,  0.11301658E+01
  0.90500000E+00,  0.19667464E+00,  0.11269525E+01
  0.90750000E+00,  0.19674270E+00,  0.11237344E+01
  0.91000000E+00,  0.19681170E+00,  0.11205086E+01
  0.91250000E+00,  0.19688162E+00,  0.11172779E+01
  0.91500000E+00,  0.19695250E+00,  0.11140394E+01
  0.91750000E+00,  0.19702432E+00,  0.11107960E+01
  0.92000000E+00,  0.19709711E+00,  0.11075448E+01
  0.92250000E+00,  0.19717086E+00,  0.11042886E+01
  0.92500000E+00,  0.19724561E+00,  0.11010245E+01
  0.92750000E+00,  0.19732134E+00,  0.10977554E+01
  0.93000000E+00,  0.19739808E+00,  0.10944783E+01
  0.93250000E+00,  0.19747583E+00,  0.10911963E+01
  0.93500000E+00,  0.19755460E+00,  0.10879061E+01
  0.93750000E+00,  0.19763441E+00,  0.10846110E+01
  0.94000000E+00,  0.19771526E+00,  0.10813077E+01
  0.94250000E+00,  0.19779716E+00,  0.10779993E+01
  0.94500000E+00,  0.19788014E+00,  0.10746828E+01
  0.94750000E+00,  0.19796419E+00,  0.10713611E+01
  0.95000000E+00,  0.19804933E+00,  0.10680312E+01
  0.95250000E+00,  0.19813557E+00,  0.10646961E+01
  0.95500000E+00,  0.19822293E+00,  0.10613527E+01
  0.95750000E+00,  0.19831140E+00,  0.10580041E+01
  0.96000000E+00,  0.19840102E+00,  0.10546471E+01
  0.96250000E+00,  0.19849178E+00,  0.10512849E+01
  0.96500000E+00,  0.19858371E+00,  0.10479142E+01
  0.96750000E+00,  0.19867680E+00,  0.10445382E+01
  0.97000000E+00,  0.19877109E+00,  0.10411538E+01
  0.97250000E+00,  0.19886657E+00,  0.10377639E+01
  0.97500000E+00,  0.19896327E+00,  0.10343656E+01
  0.97750000E+00,  0.19906119E+00,  0.10309618E+01
  0.98000000E+00,  0.19916035E+00,  0.10275494E+01
  0.98250000E+00,  0.19926077E+00,  0.10241315E+01
  0.98500000E+00,  0.19936245E+00,  0.10207050E+01
  0.98750000E+00,  0.19946542E+00,  0.10172729E+01
  0.99000000E+00,  0.19956968E+00,  0.10138321E+01
  0.99250000E+00,  0.19967526E+00,  0.10103857E+01
  0.99500000E+00,  0.19978216E+00,  0.10069305E+01
  0.99750000E+00,  0.19989040E+00,  0.10034696E+01
  0.10000000E+01,  0.20000000E+00,  0.10000000E+01
