x,rho,T
  0.38500000E+00,  0.62540926E+00,  0.19051778E+01
  0.38750000E+00,  0.62362746E+00,  0.19042746E+01
  0.39000000E+00,  0.62184575E+00,  0.19033648E+01
  0.39250000E+00,  0.62006402E+00,  0.19024505E+01
  0.39500000E+00,  0.61828238E+00,  0.19015296E+01
  0.39750000E+00,  0.61650071E+00,  0.19006041E+01
  0.40000000E+00,  0.61471915E+00,  0.18996718E+01
  0.40250000E+00,  0.61293755E+00,  0.18987349E+01
  0.40500000E+00,  0.61115605E+00,  0.18977910E+01
  0.40750000E+00,  0.60937452E+00,  0.18968424E+01
  0.41000000E+00,  0.60759310E+00,  0.18958868E+01
  0.41250000E+00,  0.60581165E+00,  0.18949263E+01
  0.41500000E+00,  0.60403030E+00,  0.18939587E+01
  0.41750000E+00,  0.60224893E+00,  0.18929860E+01
  0.42000000E+00,  0.60046766E+00,  0.18920062E+01
  0.42250000E+00,  0.59868636E+00,  0.18910211E+01
  0.42500000E+00,  0.59690518E+00,  0.18900289E+01
  0.42750000E+00,  0.59512396E+00,  0.18890312E+01
  0.43000000E+00,  0.59334286E+00,  0.18880262E+01
  0.43250000E+00,  0.59156173E+00,  0.18870158E+01
  0.43500000E+00,  0.58978071E+00,  0.18859978E+01
  0.43750000E+00,  0.58799967E+00,  0.18849743E+01
  0.44000000E+00,  0.58621874E+00,  0.18839431E+01
  0.44250000E+00,  0.58443779E+00,  0.18829062E+01
  0.44500000E+00,  0.58265695E+00,  0.18818616E+01
  0.44750000E+00,  0.58087609E+00,  0.18808110E+01
  0.45000000E+00,  0.57909535E+00,  0.18797527E+01
  0.45250000E+00,  0.57731459E+00,  0.18786883E+01
  0.45500000E+00,  0.57553394E+00,  0.18776159E+01
  0.45750000E+00,  0.57375328E+00,  0.18765373E+01
  0.46000000E+00,  0.57197274E+00,  0.18754506E+01
  0.46250000E+00,  0.57019218E+00,  0.18743575E+01
  0.46500000E+00,  0.56841174E+00,  0.18732562E+01
  0.46750000E+00,  0.56663128E+00,  0.18721485E+01
  0.47000000E+00,  0.56485096E+00,  0.18710323E+01
  0.47250000E+00,  0.56307061E+00,  0.18699094E+01
  0.47500000E+00,  0.56129039E+00,  0.18687780E+01
  0.47750000E+00,  0.55951016E+00,  0.18676398E+01
  0.48000000E+00,  0.55773006E+00,  0.18664929E+01
  0.48250000E+00,  0.55594994E+00,  0.18653390E+01
  0.48500000E+00,  0.55416996E+00,  0.18641762E+01
  0.48750000E+00,  0.55238996E+00,  0.18630063E+01
  0.49000000E+00,  0.55061011E+00,  0.18618274E+01
  0.49250000E+00,  0.54883023E+00,  0.18606411E+01
  0.49500000E+00,  0.54705050E+00,  0.18594457E+01
  0.49750000E+00,  0.54527076E+00,  0.18582427E+01
  0.50000000E+00,  0.54349116E+00,  0.18570304E+01
  0.50250000E+00,  0.54171156E+00,  0.18558103E+01
  0.50500000E+00,  0.53993209E+00,  0.18545807E+01
  0.50750000E+00,  0.53815262E+00,  0.18533433E+01
  0.51000000E+00,  0.53637330E+00,  0.18520961E+01
  0.51250000E+00,  0.53459397E+00,  0.18508408E+01
  0.51500000E+00,  0.53281480E+00,  0.18495756E+01
  0.51750000E+00,  0.53103562E+00,  0.18483021E+01
  0.52000000E+00,  0.52925659E+00,  0.18470185E+01
  0.52250000E+00,  0.52747757E+00,  0.18457264E+01
  0.52500000E+00,  0.52569870E+00,  0.18444240E+01
  0.52750000E+00,  0.52391983E+00,  0.18431129E+01
  0.53000000E+00,  0.52214112E+00,  0.18417913E+01
  0.53250000E+00,  0.52036242E+00,  0.18404607E+01
  0.53500000E+00,  0.51858387E+00,  0.18391194E+01
  0.53750000E+00,  0.51680534E+00,  0.18377690E+01
  0.54000000E+00,  0.51502697E+00,  0.18364076E+01
  0.54250000E+00,  0.51324861E+00,  0.18350368E+01
  0.54500000E+00,  0.51147042E+00,  0.18336548E+01
  0.54750000E+00,  0.50969224E+00,  0.18322632E+01
  0.55000000E+00,  0.50791424E+00,  0.18308602E+01
  0.55250000E+00,  0.50613625E+00,  0.18294473E+01
  0.55500000E+00,  0.50435844E+00,  0.18280227E+01
  0.55750000E+00,  0.50258064E+00,  0.18265880E+01
  0.56000000E+00,  0.50080303E+00,  0.18251414E+01
  0.56250000E+00,  0.49902544E+00,  0.18236844E+01
  0.56500000E+00,  0.49724803E+00,  0.18222152E+01
  0.56750000E+00,  0.49547065E+00,  0.18207354E+01
  0.57000000E+00,  0.49369345E+00,  0.18192431E+01
  0.57250000E+00,  0.49191628E+00,  0.18177399E+01
  0.57500000E+00,  0.49013931E+00,  0.18162240E+01
  0.57750000E+00,  0.48836237E+00,  0.18146968E+01
  0.58000000E+00,  0.48658562E+00,  0.18131566E+01
  0.58250000E+00,  0.48480892E+00,  0.18116049E+01
  0.58500000E+00,  0.48303241E+00,  0.18100400E+01
  0.58750000E+00,  0.48125594E+00,  0.18084631E+01
  0.59000000E+00,  0.47947968E+00,  0.18068727E+01
  0.59250000E+00,  0.47770346E+00,  0.18052701E+01
  0.59500000E+00,  0.47592746E+00,  0.18036536E+01
  0.59750000E+00,  0.47415150E+00,  0.18020246E+01
  0.60000000E+00,  0.47237576E+00,  0.18003814E+01
  0.60250000E+00,  0.47060008E+00,  0.17987254E+01
  0.60500000E+00,  0.46882461E+00,  0.17970548E+01
  0.60750000E+00,  0.46704921E+00,  0.17953710E+01
  0.61000000E+00,  0.46527403E+00,  0.17936723E+01
  0.61250000E+00,  0.46349891E+00,  0.17919600E+01
  0.61500000E+00,  0.46172403E+00,  0.17902325E+01
  0.61750000E+00,  0.45994922E+00,  0.17884910E+01
  0.62000000E+00,  0.45817464E+00,  0.17867339E+01
  0.62250000E+00,  0.45640014E+00,  0.17849625E+01
  0.62500000E+00,  0.45462589E+00,  0.17831751E+01
  0.62750000E+00,  0.45285172E+00,  0.17813729E+01
  0.63000000E+00,  0.45107779E+00,  0.17795543E+01
  0.63250000E+00,  0.44930396E+00,  0.17777205E+01
  0.63500000E+00,  0.44753038E+00,  0.17758700E+01
  0.63750000E+00,  0.44575690E+00,  0.17740038E+01
  0.64000000E+00,  0.44398369E+00,  0.17721204E+01
  0.64250000E+00,  0.44221057E+00,  0.17702210E+01
  0.64500000E+00,  0.44043773E+00,  0.17683038E+01
  0.64750000E+00,  0.43866499E+00,  0.17663702E+01
  0.65000000E+00,  0.43689254E+00,  0.17644184E+01
  0.65250000E+00,  0.43512020E+00,  0.17624496E+01
  0.65500000E+00,  0.43334815E+00,  0.17604622E+01
  0.65750000E+00,  0.43157623E+00,  0.17584573E+01
  0.66000000E+00,  0.42980460E+00,  0.17564333E+01
  0.66250000E+00,  0.42803310E+00,  0.17543912E+01
  0.66500000E+00,  0.42626192E+00,  0.17523295E+01
  0.66750000E+00,  0.42449087E+00,  0.17502493E+01
  0.67000000E+00,  0.42272014E+00,  0.17481489E+01
  0.67250000E+00,  0.42094956E+00,  0.17460294E+01
  0.67500000E+00,  0.41917930E+00,  0.17438892E+01
  0.67750000E+00,  0.41740921E+00,  0.17417292E+01
  0.68000000E+00,  0.41563945E+00,  0.17395480E+01
  0.68250000E+00,  0.41386986E+00,  0.17373464E+01
  0.68500000E+00,  0.41210062E+00,  0.17351230E+01
  0.68750000E+00,  0.41033156E+00,  0.17328786E+01
  0.69000000E+00,  0.40856286E+00,  0.17306118E+01
  0.69250000E+00,  0.40679435E+00,  0.17283233E+01
  0.69500000E+00,  0.40502621E+00,  0.17260116E+01
  0.69750000E+00,  0.40325828E+00,  0.17236777E+01
  0.70000000E+00,  0.40149073E+00,  0.17213200E+01
  0.70250000E+00,  0.39972340E+00,  0.17189393E+01
  0.70500000E+00,  0.39795647E+00,  0.17165340E+01
  0.70750000E+00,  0.39618977E+00,  0.17141050E+01
  0.71000000E+00,  0.39442348E+00,  0.17116507E+01
  0.71250000E+00,  0.39265743E+00,  0.17091720E+01
  0.71500000E+00,  0.39089182E+00,  0.17066672E+01
  0.71750000E+00,  0.38912646E+00,  0.17041371E+01
  0.72000000E+00,  0.38736154E+00,  0.17015802E+01
  0.72250000E+00,  0.38559690E+00,  0.16989971E+01
  0.72500000E+00,  0.38383272E+00,  0.16963864E+01
  0.72750000E+00,  0.38206883E+00,  0.16937487E+01
  0.73000000E+00,  0.38030542E+00,  0.16910825E+01
  0.73250000E+00,  0.37854232E+00,  0.16883883E+01
  0.73500000E+00,  0.37677971E+00,  0.16856647E+01
  0.73750000E+00,  0.37501744E+00,  0.16829123E+01
  0.74000000E+00,  0.37325567E+00,  0.16801295E+01
  0.74250000E+00,  0.37149426E+00,  0.16773168E+01
  0.74500000E+00,  0.36973339E+00,  0.16744728E+01
  0.74750000E+00,  0.36797288E+00,  0.16715979E+01
  0.75000000E+00,  0.36621293E+00,  0.16686905E+01
  0.75250000E+00,  0.36445338E+00,  0.16657513E+01
  0.75500000E+00,  0.36269441E+00,  0.16627784E+01
  0.75750000E+00,  0.36093585E+00,  0.16597726E+01
  0.76000000E+00,  0.35917790E+00,  0.16567320E+01
  0.76250000E+00,  0.35742040E+00,  0.16536573E+01
  0.76500000E+00,  0.35566352E+00,  0.16505466E+01
  0.76750000E+00,  0.35390712E+00,  0.16474005E+01
  0.77000000E+00,  0.35215138E+00,  0.16442173E+01
  0.77250000E+00,  0.35039614E+00,  0.16409973E+01
  0.77500000E+00,  0.34864158E+00,  0.16377388E+01
  0.77750000E+00,  0.34688756E+00,  0.16344423E+01
  0.78000000E+00,  0.34513426E+00,  0.16311059E+01
  0.78250000E+00,  0.34338152E+00,  0.16277300E+01
  0.78500000E+00,  0.34162954E+00,  0.16243128E+01
  0.78750000E+00,  0.33987816E+00,  0.16208546E+01
  0.79000000E+00,  0.33812757E+00,  0.16173536E+01
  0.79250000E+00,  0.33637762E+00,  0.16138100E+01
  0.79500000E+00,  0.33462850E+00,  0.16102219E+01
  0.79750000E+00,  0.33288005E+00,  0.16065897E+01
  0.80000000E+00,  0.33113248E+00,  0.16029113E+01
  0.80250000E+00,  0.32938563E+00,  0.15991870E+01
  0.80500000E+00,  0.32763970E+00,  0.15954148E+01
  0.80750000E+00,  0.32589453E+00,  0.15915949E+01
  0.81000000E+00,  0.32415032E+00,  0.15877251E+01
  0.81250000E+00,  0.32240694E+00,  0.15838057E+01
  0.81500000E+00,  0.32066457E+00,  0.15798346E+01
  0.81750000E+00,  0.31892307E+00,  0.15758117E+01
  0.82000000E+00,  0.31718264E+00,  0.15717350E+01
  0.82250000E+00,  0.31544313E+00,  0.15676044E+01
  0.82500000E+00,  0.31370476E+00,  0.15634179E+01
  0.82750000E+00,  0.31196738E+00,  0.15591752E+01
  0.83000000E+00,  0.31023119E+00,  0.15548742E+01
  0.83250000E+00,  0.30849606E+00,  0.15505147E+01
  0.83500000E+00,  0.30676219E+00,  0.15460944E+01
  0.83750000E+00,  0.30502945E+00,  0.15416131E+01
  0.84000000E+00,  0.30329804E+00,  0.15370684E+01
  0.84250000E+00,  0.30156785E+00,  0.15324600E+01
  0.84500000E+00,  0.29983907E+00,  0.15277855E+01
  0.84750000E+00,  0.29811158E+00,  0.15230445E+01
  0.85000000E+00,  0.29638560E+00,  0.15182344E+01
  0.85250000E+00,  0.29466100E+00,  0.15133548E+01
  0.85500000E+00,  0.29293801E+00,  0.15084031E+01
  0.85750000E+00,  0.29121649E+00,  0.15033787E+01
  0.86000000E+00,  0.28949668E+00,  0.14982789E+01
  0.86250000E+00,  0.28777847E+00,  0.14931029E+01
  0.86500000E+00,  0.28606206E+00,  0.14878481E+01
  0.86750000E+00,  0.28434737E+00,  0.14825135E+01
  0.87000000E+00,  0.28263462E+00,  0.14770964E+01
  0.87250000E+00,  0.28092371E+00,  0.14715957E+01
  0.87500000E+00,  0.27921487E+00,  0.14660086E+01
  0.87750000E+00,  0.27750801E+00,  0.14603337E+01
  0.88000000E+00,  0.27580337E+00,  0.14545681E+01
  0.88250000E+00,  0.27410087E+00,  0.14487105E+01
  0.88500000E+00,  0.27240075E+00,  0.14427577E+01
  0.88750000E+00,  0.27070293E+00,  0.14367081E+01
  0.89000000E+00,  0.26900768E+00,  0.14305586E+01
  0.89250000E+00,  0.26731492E+00,  0.14243074E+01
  0.89500000E+00,  0.26562492E+00,  0.14179510E+01
  0.89750000E+00,  0.26393761E+00,  0.14114876E+01
  0.90000000E+00,  0.26225328E+00,  0.14049136E+01
  0.90250000E+00,  0.26057188E+00,  0.13982268E+01
  0.90500000E+00,  0.25889369E+00,  0.13914234E+01
  0.90750000E+00,  0.25721868E+00,  0.13845012E+01
  0.91000000E+00,  0.25554716E+00,  0.13774560E+01
  0.91250000E+00,  0.25387910E+00,  0.13702854E+01
  0.91500000E+00,  0.25221482E+00,  0.13629850E+01
  0.91750000E+00,  0.25055431E+00,  0.13555520E+01
  0.92000000E+00,  0.24889792E+00,  0.13479819E+01
  0.92250000E+00,  0.24724565E+00,  0.13402715E+01
  0.92500000E+00,  0.24559788E+00,  0.13324161E+01
  0.92750000E+00,  0.24395462E+00,  0.13244121E+01
  0.93000000E+00,  0.24231627E+00,  0.13162545E+01
  0.93250000E+00,  0.24068288E+00,  0.13079394E+01
  0.93500000E+00,  0.23905488E+00,  0.12994614E+01
  0.93750000E+00,  0.23743234E+00,  0.12908161E+01
  0.94000000E+00,  0.23581571E+00,  0.12819979E+01
  0.94250000E+00,  0.23420512E+00,  0.12730018E+01
  0.94500000E+00,  0.23260106E+00,  0.12638218E+01
  0.94750000E+00,  0.23100368E+00,  0.12544526E+01
  0.95000000E+00,  0.22941351E+00,  0.12448875E+01
  0.95250000E+00,  0.22783078E+00,  0.12351206E+01
  0.95500000E+00,  0.22625606E+00,  0.12251448E+01
  0.95750000E+00,  0.22468963E+00,  0.12149536E+01
  0.96000000E+00,  0.22313212E+00,  0.12045391E+01
  0.96250000E+00,  0.22158389E+00,  0.11938944E+01
  0.96500000E+00,  0.22004564E+00,  0.11830108E+01
  0.96750000E+00,  0.21851782E+00,  0.11718805E+01
  0.97000000E+00,  0.21700123E+00,  0.11604941E+01
  0.97250000E+00,  0.21549641E+00,  0.11488430E+01
  0.97500000E+00,  0.21400426E+00,  0.11369168E+01
  0.97750000E+00,  0.21252546E+00,  0.11247059E+01
  0.98000000E+00,  0.21106105E+00,  0.11121990E+01
  0.98250000E+00,  0.20961186E+00,  0.10993853E+01
  0.98500000E+00,  0.20817911E+00,  0.10862524E+01
  0.98750000E+00,  0.20676380E+00,  0.10727882E+01
  0.99000000E+00,  0.20536737E+00,  0.10589788E+01
  0.99250000E+00,  0.20399108E+00,  0.10448109E+01
  0.99500000E+00,  0.20263663E+00,  0.10302689E+01
  0.99750000E+00,  0.20130558E+00,  0.10153377E+01
  0.10000000E+01,  0.20000000E+00,  0.10000000E+01
